pair_id,orig_tokens,pol_tokens,delta_tokens,ai_win_fraction,n_models
86549455,333,345,12,0.8571428571428571,7
86551046,363,419,56,0.8571428571428571,7
86595128,648,594,-54,0.8571428571428571,7
86597425,1158,587,-571,1.0,7
86828820,659,552,-107,1.0,7
87118391,653,503,-150,0.8571428571428571,7
87520378,685,603,-82,0.7142857142857143,7
87635012,704,742,38,0.8571428571428571,7
87826037,828,581,-247,1.0,7
87867370,1201,722,-479,1.0,7
87968870,736,615,-121,0.8571428571428571,7
88038965,765,693,-72,0.5714285714285714,7
88651471,745,595,-150,0.7142857142857143,7
88691367,604,557,-47,0.8571428571428571,7
88859947,769,558,-211,0.5714285714285714,7
88907739,793,611,-182,0.8571428571428571,7
89049979,1060,718,-342,1.0,7
89197180,794,749,-45,0.7142857142857143,7
89413122,602,511,-91,0.7142857142857143,7
89508407,736,415,-321,0.8571428571428571,7
89512321,1040,433,-607,0.8571428571428571,7
89740812,700,583,-117,0.8571428571428571,7
89858892,712,625,-87,0.8571428571428571,7
90032884,650,478,-172,1.0,7
90066849,1057,514,-543,0.5714285714285714,7
90280583,769,537,-232,0.7142857142857143,7
90318913,733,473,-260,1.0,7
90363254,891,501,-390,0.7142857142857143,7
90365216,715,446,-269,0.7142857142857143,7
90468982,674,530,-144,0.8571428571428571,7
90629382,621,576,-45,1.0,7
90682785,212,254,42,0.7142857142857143,7
90685127,393,476,83,0.7142857142857143,7
90867631,1550,532,-1018,0.8571428571428571,7
91026230,784,569,-215,0.8571428571428571,7
91051945,1776,600,-1176,1.0,7
91072502,705,596,-109,1.0,7
91116867,304,305,1,0.7142857142857143,7
91121135,797,480,-317,0.5714285714285714,7
91153752,332,388,56,1.0,7
91189201,656,458,-198,0.7142857142857143,7
91197243,792,603,-189,1.0,7
91268638,876,508,-368,0.8571428571428571,7
91318828,604,500,-104,0.5714285714285714,7
91431878,673,564,-109,1.0,7
91467795,820,552,-268,0.7142857142857143,7
91478356,835,416,-419,0.7142857142857143,7
91515108,607,584,-23,0.8571428571428571,7
91533580,653,614,-39,0.8571428571428571,7
91539554,579,586,7,0.42857142857142855,7
91564103,724,529,-195,0.7142857142857143,7
91591026,756,605,-151,0.8571428571428571,7
91635250,948,762,-186,1.0,7
91697974,711,602,-109,0.7142857142857143,7
91930382,400,401,1,0.8571428571428571,7
92069209,692,590,-102,0.7142857142857143,7
92122785,840,574,-266,1.0,7
92200491,797,466,-331,0.8571428571428571,7
92246939,1488,594,-894,0.5714285714285714,7
92283635,687,450,-237,0.8571428571428571,7
92524964,711,420,-291,1.0,7
92985983,612,593,-19,0.7142857142857143,7
93002334,695,647,-48,0.7142857142857143,7
93112113,871,917,46,0.7142857142857143,7
93301686,740,696,-44,0.7142857142857143,7
93349646,1078,541,-537,0.5714285714285714,7
93436805,642,528,-114,0.5714285714285714,7
93459677,1263,621,-642,0.8571428571428571,7
93512385,312,356,44,0.8571428571428571,7
93576192,408,431,23,0.7142857142857143,7
93653247,897,709,-188,0.7142857142857143,7
93828034,664,584,-80,0.7142857142857143,7
93988900,1547,555,-992,0.14285714285714285,7
94047639,1438,463,-975,0.42857142857142855,7
94137171,449,451,2,0.5714285714285714,7
94230796,1116,637,-479,0.42857142857142855,7
94417768,639,528,-111,1.0,7
94492380,740,679,-61,0.8571428571428571,7
94503308,591,564,-27,0.7142857142857143,7
95011061,433,463,30,1.0,7
95085510,662,609,-53,0.8571428571428571,7
95350373,616,570,-46,0.8571428571428571,7
95382114,663,656,-7,0.7142857142857143,7
95429627,986,662,-324,0.7142857142857143,7
95519832,376,374,-2,0.5714285714285714,7
95625660,690,468,-222,0.8571428571428571,7
95714702,908,634,-274,0.7142857142857143,7
95769832,365,403,38,0.8571428571428571,7
95792386,1347,692,-655,0.8571428571428571,7
95970987,1894,514,-1380,0.42857142857142855,7
96029688,989,535,-454,0.8571428571428571,7
96260484,689,617,-72,0.8571428571428571,7
96457008,209,271,62,0.8571428571428571,7
96493528,1115,594,-521,0.5714285714285714,7
96547039,676,488,-188,0.7142857142857143,7
96761538,259,307,48,1.0,7
97123005,618,559,-59,0.7142857142857143,7
97169343,1496,612,-884,0.7142857142857143,7
97405769,950,591,-359,0.7142857142857143,7
97449528,872,648,-224,0.7142857142857143,7
98086373,743,633,-110,0.5714285714285714,7
98108571,156,280,124,0.8571428571428571,7
98300955,1412,743,-669,0.8571428571428571,7
98309114,1540,687,-853,0.8571428571428571,7
98348532,1032,851,-181,0.7142857142857143,7
98379112,508,516,8,1.0,7
98389424,595,540,-55,0.7142857142857143,7
98509238,726,720,-6,0.5714285714285714,7
98513424,946,794,-152,0.8571428571428571,7
98559931,751,550,-201,0.8571428571428571,7
98965485,685,485,-200,1.0,7
99033098,826,400,-426,0.7142857142857143,7
99124477,1634,572,-1062,0.8571428571428571,7
99244405,675,485,-190,0.5714285714285714,7
99416532,717,641,-76,0.8571428571428571,7
99433371,192,244,52,0.8571428571428571,7
99561379,1361,600,-761,0.42857142857142855,7
99680385,1222,510,-712,0.8571428571428571,7
99714410,975,488,-487,0.8571428571428571,7
