pair_id,category,orig_term_count,pol_term_count,retained_count,dropped_count,added_count,dropped_terms,added_terms,retention_rate,undefined_retention,numbers_added,numbers_removed,numbers_changed,placeholder_damaged,preserved_0.90,preserved_0.95,preserved_1.00
25873425,ADVOCATE,0,0,0,0,0,,,,True,0,12,0,False,False,False,False
25905275,INFORMATION-TECH,1,1,1,0,0,,,1.0,False,0,18,0,False,True,True,True
25919149,ENGINEERING,0,1,0,0,1,,lean manufacturing,,True,1,1,1,False,False,False,False
25923361,ARTS,0,0,0,0,0,,,,True,0,14,0,False,False,False,False
25924968,CHEF,5,4,4,1,0,plating,,0.8,False,0,3,0,False,False,False,False
25926667,ARTS,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
25930778,ENGINEERING,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
25935030,ACCOUNTANT,3,3,3,0,0,,,1.0,False,0,1,0,False,True,True,True
25949631,DESIGNER,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
25953797,CHEF,1,3,1,0,2,,food preparation;food safety,1.0,False,0,4,0,False,False,False,False
25959103,INFORMATION-TECH,3,4,3,0,1,,network administration,1.0,False,2,4,0,False,False,False,False
25974844,HEALTHCARE,1,1,1,0,0,,,1.0,False,0,5,0,False,True,True,True
25990239,INFORMATION-TECH,3,4,3,0,1,,web development,1.0,False,8,0,1,False,False,False,False
26013403,FINANCE,1,1,1,0,0,,,1.0,False,2,0,0,False,False,False,False
26046064,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26046878,APPAREL,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
26048718,HR,9,7,7,2,0,interviewing;performance reviews,,0.7777777777777778,False,0,3,0,False,False,False,False
26065877,ACCOUNTANT,12,10,10,2,0,billing;collections,,0.8333333333333334,False,0,3,0,False,False,False,False
26069113,ARTS,0,0,0,0,0,,,,True,0,9,0,False,False,False,False
26070334,AGRICULTURE,0,0,0,0,0,,,,True,0,14,0,False,False,False,False
26071861,ADVOCATE,0,0,0,0,0,,,,True,2,2,3,False,False,False,False
26079779,ARTS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
26091595,CONSTRUCTION,2,3,2,0,1,,OSHA compliance,1.0,False,1,2,0,False,False,False,False
26098594,APPAREL,1,1,1,0,0,,,1.0,False,0,5,0,False,True,True,True
26125407,HEALTHCARE,0,0,0,0,0,,,,True,0,5,1,False,False,False,False
26127853,PUBLIC-RELATIONS,0,1,0,0,1,,budgeting,,True,0,0,0,False,False,False,False
26130673,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
26160200,DIGITAL-MEDIA,1,1,1,0,0,,,1.0,False,0,2,0,True,False,False,False
26167298,CONSULTANT,0,0,0,0,0,,,,True,0,49,0,False,False,False,False
26173524,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,0,1,0,False,True,True,True
26189601,CHEF,5,5,5,0,0,,,1.0,False,0,4,0,False,True,True,True
26202430,HR,2,3,2,0,1,,onboarding,1.0,False,0,6,0,False,False,False,False
26231609,FINANCE,1,2,1,0,1,,financial modeling,1.0,False,0,2,0,False,False,False,False
26234972,CONSULTANT,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
26278597,BUSINESS-DEV,3,2,2,1,0,forecasting,,0.6666666666666666,False,0,3,0,False,False,False,False
26279402,AVIATION,0,0,0,0,0,,,,True,2,4,2,False,False,False,False
26289308,HR,9,10,9,0,1,,onboarding,1.0,False,0,6,0,False,False,False,False
26291616,CONSULTANT,0,0,0,0,0,,,,True,0,8,4,False,False,False,False
26330995,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26341645,AUTOMOBILE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26341987,DIGITAL-MEDIA,0,0,0,0,0,,,,True,3,18,1,False,False,False,False
26410763,ARTS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26425074,SALES,3,3,3,0,0,,,1.0,False,0,1,0,False,True,True,True
26456474,ADVOCATE,0,0,0,0,0,,,,True,0,7,0,False,False,False,False
26456899,ENGINEERING,1,1,1,0,0,,,1.0,False,1,1,0,False,False,False,False
26459032,FITNESS,2,2,2,0,0,,,1.0,False,0,2,0,True,False,False,False
26480367,INFORMATION-TECH,1,1,1,0,0,,,1.0,False,8,4,3,False,False,False,False
26496059,DESIGNER,1,1,1,0,0,,,1.0,False,0,6,0,False,True,True,True
26503829,DESIGNER,1,2,1,0,1,,prototyping,1.0,False,0,3,0,False,False,False,False
26509539,CONSTRUCTION,2,2,1,1,1,materials management,carpentry,0.5,False,0,5,0,False,False,False,False
26530575,FINANCE,3,2,2,1,0,valuation,,0.6666666666666666,False,2,14,2,False,False,False,False
26530696,SALES,2,1,1,1,0,relationship building,,0.5,False,0,12,1,False,False,False,False
26579709,BANKING,1,0,0,1,0,valuation,,0.0,False,1,0,1,False,False,False,False
26581830,BUSINESS-DEV,2,2,2,0,0,,,1.0,False,1,0,0,False,False,False,False
26585242,HEALTHCARE,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
26586477,APPAREL,2,3,2,0,1,,presentation skills,1.0,False,0,0,0,False,False,False,False
26622051,DESIGNER,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
26671167,HR,2,3,1,1,2,organizational development,onboarding;recruitment,0.5,False,0,7,0,False,False,False,False
26673507,BANKING,3,3,3,0,0,,,1.0,False,0,2,0,False,True,True,True
26676567,DESIGNER,1,0,0,1,0,Sketch,,0.0,False,0,19,1,False,False,False,False
26691587,APPAREL,2,2,2,0,0,,,1.0,False,0,0,0,False,True,True,True
26695839,HEALTHCARE,0,0,0,0,0,,,,True,1,12,0,False,False,False,False
26718039,CHEF,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
26746496,INFORMATION-TECH,3,4,3,0,1,,web development,1.0,False,2,0,2,True,False,False,False
26750846,FINANCE,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
26767199,FINANCE,4,3,3,1,0,financial analysis,,0.75,False,0,0,1,False,False,False,False
26768723,INFORMATION-TECH,2,2,2,0,0,,,1.0,False,2,6,0,False,False,False,False
26780935,HR,2,4,2,0,2,,employee relations;onboarding,1.0,False,1,3,0,False,False,False,False
26790545,DESIGNER,3,4,3,0,1,,wireframing,1.0,False,0,0,0,False,False,False,False
26801767,INFORMATION-TECH,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
26819872,AVIATION,0,0,0,0,0,,,,True,3,19,1,False,False,False,False
26829350,BPO,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26829561,APPAREL,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
26834746,ENGINEERING,1,1,1,0,0,,,1.0,False,1,2,0,False,False,False,False
26835781,AGRICULTURE,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
26888302,AVIATION,0,0,0,0,0,,,,True,1,1,2,False,False,False,False
26896699,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,1,2,1,False,False,False,False
26908066,HEALTHCARE,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
26919036,CONSULTANT,0,1,0,0,1,,data analysis,,True,0,4,1,False,False,False,False
26921245,AGRICULTURE,0,0,0,0,0,,,,True,0,0,1,False,False,False,False
26924514,DESIGNER,0,0,0,0,0,,,,True,0,9,0,False,False,False,False
26932091,SALES,2,1,1,1,0,outside sales,,0.5,False,0,10,1,False,False,False,False
26942552,DESIGNER,0,0,0,0,0,,,,True,0,10,0,False,False,False,False
26958533,HEALTHCARE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
26961846,FINANCE,1,1,0,1,1,valuation,financial analysis,0.0,False,0,14,0,False,False,False,False
26975573,ACCOUNTANT,11,8,8,3,0,fixed assets;general ledger;internal controls,,0.7272727272727273,False,0,2,0,False,False,False,False
26987539,BANKING,0,1,0,0,1,,financial analysis,,True,1,2,0,False,False,False,False
26994282,SALES,1,0,0,1,0,relationship building,,0.0,False,1,0,0,False,False,False,False
27000192,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,1,8,0,True,False,False,False
27004930,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
27018361,FINANCE,0,1,0,0,1,,financial analysis,,True,0,5,2,False,False,False,False
27018550,HR,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
27024099,ARTS,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
27030979,HEALTHCARE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
27040860,ENGINEERING,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
27058381,INFORMATION-TECH,2,1,1,1,0,system administration,,0.5,False,0,258,1,False,False,False,False
27066370,CONSTRUCTION,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27080812,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,6,1,False,False,False,False
27084878,FITNESS,2,2,2,0,0,,,1.0,False,0,3,0,True,False,False,False
27090089,HEALTHCARE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27091280,APPAREL,2,3,2,0,1,,conflict resolution,1.0,False,3,10,0,False,False,False,False
27096471,CONSULTANT,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27096796,ARTS,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27099856,APPAREL,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
27120528,BANKING,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27126818,TEACHER,3,5,3,0,2,,curriculum development;student engagement,1.0,False,2,35,0,False,False,False,False
27139412,BUSINESS-DEV,3,2,2,1,0,business strategy,,0.6666666666666666,False,0,0,0,False,False,False,False
27152464,ENGINEERING,1,1,1,0,0,,,1.0,False,0,5,1,False,False,False,False
27164756,ARTS,0,0,0,0,0,,,,True,0,0,1,False,False,False,False
27165830,HR,3,8,3,0,5,,conflict resolution;recruitment;succession planning;talent acquisition;workforce planning,1.0,False,0,1,1,False,False,False,False
27176039,APPAREL,6,6,6,0,0,,,1.0,False,0,0,1,False,False,False,False
27182111,ADVOCATE,0,0,0,0,0,,,,True,0,14,0,False,False,False,False
27187994,CONSTRUCTION,0,0,0,0,0,,,,True,2,2,0,False,False,False,False
27213082,BUSINESS-DEV,5,5,5,0,0,,,1.0,False,0,3,2,False,False,False,False
27219200,BUSINESS-DEV,4,5,4,0,1,,P&L management,1.0,False,0,7,2,False,False,False,False
27233183,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27243670,CONSTRUCTION,3,2,1,2,1,bidding;estimating,blueprint reading,0.3333333333333333,False,0,2,0,False,False,False,False
27246366,CONSTRUCTION,6,5,5,1,0,estimating,,0.8333333333333334,False,0,0,0,False,False,False,False
27257013,PUBLIC-RELATIONS,0,1,0,0,1,,social media content,,True,0,9,0,False,False,False,False
27295996,INFORMATION-TECH,7,5,5,2,0,Azure;azure,,0.7142857142857143,False,0,2,2,False,False,False,False
27298953,CHEF,0,0,0,0,0,,,,True,0,2,0,True,False,False,False
27330027,FINANCE,6,6,5,1,1,Excel modeling,financial analysis,0.8333333333333334,False,0,0,0,False,False,False,False
27372171,INFORMATION-TECH,2,1,1,1,0,help desk,,0.5,False,0,8,0,False,False,False,False
27375577,BUSINESS-DEV,2,2,2,0,0,,,1.0,False,0,13,1,False,False,False,False
27397245,FITNESS,1,1,1,0,0,,,1.0,False,0,4,0,False,True,True,True
27409087,FINANCE,2,1,1,1,0,financial analysis,,0.5,False,0,0,0,False,False,False,False
27419236,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,11,0,False,False,False,False
27485716,INFORMATION-TECH,2,3,2,0,1,,software development,1.0,False,0,0,0,False,False,False,False
27490876,HR,7,7,7,0,0,,,1.0,False,3,3,0,False,False,False,False
27496514,HR,2,2,2,0,0,,,1.0,False,0,9,1,False,False,False,False
27497542,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27502951,AVIATION,1,1,1,0,0,,,1.0,False,1,0,0,False,False,False,False
27512470,AVIATION,0,0,0,0,0,,,,True,1,0,1,False,False,False,False
27523575,HR,2,4,2,0,2,,compliance;talent acquisition,1.0,False,0,9,0,False,False,False,False
27524018,TEACHER,0,1,0,0,1,,classroom management,,True,0,0,2,True,False,False,False
27529455,DESIGNER,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
27531694,TEACHER,4,3,2,2,1,lesson planning;parent communication,student engagement,0.5,False,0,13,1,False,False,False,False
27536013,INFORMATION-TECH,3,3,3,0,0,,,1.0,False,0,6,0,False,True,True,True
27549075,APPAREL,2,1,1,1,0,problem solving,,0.5,False,0,12,3,False,False,False,False
27558837,ACCOUNTANT,4,7,4,0,3,,AP;financial reporting;tax compliance,1.0,False,1,0,0,False,False,False,False
27573855,ACCOUNTANT,12,11,11,1,0,account analysis,,0.9166666666666666,False,3,4,2,False,False,False,False
27606527,BANKING,0,0,0,0,0,,,,True,0,3,1,False,False,False,False
27607632,SALES,1,1,1,0,0,,,1.0,False,1,0,0,False,False,False,False
27624540,SALES,0,0,0,0,0,,,,True,0,11,2,False,False,False,False
27637576,ACCOUNTANT,7,6,5,2,1,AP;payroll processing,accounts payable,0.7142857142857143,False,0,7,0,False,False,False,False
27662298,CHEF,5,5,5,0,0,,,1.0,False,1,0,0,False,False,False,False
27689009,AGRICULTURE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27694040,APPAREL,1,2,1,0,1,,Excel,1.0,False,0,0,0,False,False,False,False
27710853,BPO,1,1,1,0,0,,,1.0,False,7,32,0,False,False,False,False
27715131,ARTS,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
27726066,CONSULTANT,0,0,0,0,0,,,,True,0,10,0,True,False,False,False
27756469,ENGINEERING,3,2,2,1,0,control systems,,0.6666666666666666,False,0,2,0,False,False,False,False
27770859,INFORMATION-TECH,6,6,6,0,0,,,1.0,False,0,6,1,False,False,False,False
27788376,CONSULTANT,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27789372,FINANCE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27796199,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,2,0,False,True,True,True
27798860,TEACHER,1,1,1,0,0,,,1.0,False,0,3,0,False,True,True,True
27820360,CHEF,3,4,3,0,1,,food safety,1.0,False,1,0,0,False,False,False,False
27831220,CHEF,5,5,5,0,0,,,1.0,False,1,1,0,False,False,False,False
27835351,CONSTRUCTION,2,2,2,0,0,,,1.0,False,0,2,0,False,True,True,True
27847081,HR,5,6,5,0,1,,onboarding,1.0,False,0,0,0,False,False,False,False
27850777,BUSINESS-DEV,1,1,1,0,0,,,1.0,False,0,6,0,False,True,True,True
27884470,BANKING,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
27888251,AGRICULTURE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
27902692,AVIATION,0,0,0,0,0,,,,True,4,2,0,False,False,False,False
27903191,FITNESS,0,1,0,0,1,,personal training,,True,0,3,0,False,False,False,False
27909372,CHEF,2,2,2,0,0,,,1.0,False,0,4,1,False,False,False,False
27914096,FINANCE,3,4,3,0,1,,variance analysis,1.0,False,0,0,0,False,False,False,False
27917969,HEALTHCARE,0,0,0,0,0,,,,True,0,15,0,False,False,False,False
27921561,DIGITAL-MEDIA,1,1,1,0,0,,,1.0,False,0,5,0,False,True,True,True
27936502,ARTS,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
27937592,BUSINESS-DEV,3,2,2,1,0,forecasting,,0.6666666666666666,False,0,2,0,False,False,False,False
27974588,FITNESS,2,2,2,0,0,,,1.0,False,3,4,1,False,False,False,False
27980446,ACCOUNTANT,5,6,5,0,1,,financial reporting,1.0,False,0,4,1,False,False,False,False
27981289,DIGITAL-MEDIA,0,1,0,0,1,,graphic design,,True,0,0,0,False,False,False,False
28005884,ENGINEERING,3,3,3,0,0,,,1.0,False,0,6,0,False,True,True,True
28013287,TEACHER,1,2,1,0,1,,classroom management,1.0,False,0,30,0,False,False,False,False
28020046,AVIATION,0,0,0,0,0,,,,True,0,0,1,False,False,False,False
28035460,INFORMATION-TECH,1,1,1,0,0,,,1.0,False,0,10,0,False,True,True,True
28051330,BANKING,0,1,0,0,1,,financial analysis,,True,0,2,0,False,False,False,False
28063132,TEACHER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28078163,ENGINEERING,1,2,1,0,1,,CAD,1.0,False,0,10,0,False,False,False,False
28086303,TEACHER,5,6,5,0,1,,instructional design,1.0,False,1,0,0,False,False,False,False
28092317,CHEF,1,2,1,0,1,,catering,1.0,False,0,0,0,False,False,False,False
28109594,DIGITAL-MEDIA,1,1,1,0,0,,,1.0,False,0,5,0,False,True,True,True
28111403,ADVOCATE,0,0,0,0,0,,,,True,0,2,1,False,False,False,False
28126340,INFORMATION-TECH,3,4,3,0,1,,web development,1.0,False,0,24,0,False,False,False,False
28139742,SALES,0,1,0,0,1,,cold calling,,True,0,1,0,False,False,False,False
28165687,AGRICULTURE,0,0,0,0,0,,,,True,0,7,0,False,False,False,False
28172023,FITNESS,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
28175164,HR,10,8,8,2,0,performance reviews;training and development,,0.8,False,0,5,0,False,False,False,False
28176889,CHEF,1,2,1,0,1,,ServSafe,1.0,False,0,0,0,False,False,False,False
28186635,AVIATION,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
28198029,SALES,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28206098,ADVOCATE,1,2,1,0,1,,public speaking,1.0,False,0,3,0,False,False,False,False
28230807,CHEF,3,3,3,0,0,,,1.0,False,0,1,0,False,True,True,True
28243590,CONSULTANT,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28247753,AGRICULTURE,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
28290448,PUBLIC-RELATIONS,2,3,2,0,1,,contract negotiation,1.0,False,0,5,0,False,False,False,False
28298773,ACCOUNTANT,10,11,10,0,1,,financial reporting,1.0,False,2,2,1,False,False,False,False
28320387,ENGINEERING,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28321954,FITNESS,2,3,2,0,1,,strength training,1.0,False,0,2,2,False,False,False,False
28325193,ARTS,0,0,0,0,0,,,,True,1,0,1,False,False,False,False
28326441,DESIGNER,1,1,1,0,0,,,1.0,False,0,5,0,False,True,True,True
28337049,BUSINESS-DEV,3,3,3,0,0,,,1.0,False,0,3,0,False,True,True,True
28359817,ACCOUNTANT,5,8,5,0,3,,account reconciliations;financial reporting;tax compliance,1.0,False,0,15,1,False,False,False,False
28377361,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28383893,AVIATION,2,1,1,1,0,flight operations,,0.5,False,1,6,1,False,False,False,False
28396458,FINANCE,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
28396528,CHEF,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28398216,FINANCE,0,0,0,0,0,,,,True,0,6,1,False,False,False,False
28419173,HR,2,2,2,0,0,,,1.0,False,0,8,0,False,True,True,True
28419927,BANKING,0,0,0,0,0,,,,True,1,4,0,False,False,False,False
28423028,HEALTHCARE,2,3,2,0,1,,care coordination,1.0,False,0,8,0,False,False,False,False
28424982,CHEF,3,3,3,0,0,,,1.0,False,0,0,1,False,False,False,False
28471099,ARTS,0,0,0,0,0,,,,True,0,5,0,False,False,False,False
28505854,ENGINEERING,4,4,4,0,0,,,1.0,False,0,4,1,False,False,False,False
28522529,FINANCE,4,4,4,0,0,,,1.0,False,0,1,0,False,True,True,True
28531493,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,1,0,0,False,False,False,False
28609364,DIGITAL-MEDIA,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
28614791,ACCOUNTANT,4,5,4,0,1,,accounts payable,1.0,False,0,33,0,False,False,False,False
28623782,FINANCE,3,4,3,0,1,,variance analysis,1.0,False,0,1,0,False,False,False,False
28628090,ENGINEERING,4,3,3,1,0,lean manufacturing,,0.75,False,0,6,0,False,False,False,False
28629430,ARTS,4,4,4,0,0,,,1.0,False,0,4,0,False,True,True,True
28630325,ENGINEERING,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28631840,ENGINEERING,2,1,1,1,0,root cause analysis,,0.5,False,0,0,0,False,False,False,False
28635795,ADVOCATE,1,2,1,0,1,,legal research,1.0,False,0,3,0,False,False,False,False
28640735,HR,5,9,5,0,4,,HRIS;compliance;onboarding;organizational development,1.0,False,2,10,0,False,False,False,False
28642819,TEACHER,3,2,2,1,0,parent communication,,0.6666666666666666,False,0,0,0,False,False,False,False
28663949,DESIGNER,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28669770,FITNESS,2,2,2,0,0,,,1.0,False,0,3,1,False,False,False,False
28670024,HEALTHCARE,0,1,0,0,1,,infection control,,True,0,19,0,False,False,False,False
28672970,INFORMATION-TECH,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
28679359,DIGITAL-MEDIA,0,0,0,0,0,,,,True,1,6,0,False,False,False,False
28697203,INFORMATION-TECH,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28711616,ARTS,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
28724469,FINANCE,1,0,0,1,0,valuation,,0.0,False,0,6,0,False,False,False,False
28733974,AGRICULTURE,0,0,0,0,0,,,,True,0,4,0,False,False,False,False
28745844,HEALTHCARE,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
28756444,CONSTRUCTION,3,2,2,1,0,quality control,,0.6666666666666666,False,0,3,0,False,False,False,False
28758002,FINANCE,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
28762662,ENGINEERING,1,1,1,0,0,,,1.0,False,0,8,0,False,True,True,True
28772892,TEACHER,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28790806,AUTOMOBILE,0,0,0,0,0,,,,True,1,1,2,False,False,False,False
28803888,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,24,0,False,True,True,True
28808263,HR,0,3,0,0,3,,compliance;conflict resolution;onboarding,,True,0,0,0,False,False,False,False
28815362,CONSTRUCTION,4,4,4,0,0,,,1.0,False,0,7,0,False,True,True,True
28828844,HR,7,10,7,0,3,,benefits administration;onboarding;recruitment,1.0,False,1,0,0,False,False,False,False
28831378,ENGINEERING,2,2,2,0,0,,,1.0,False,0,2,0,False,True,True,True
28831442,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,13,2,False,False,False,False
28862054,PUBLIC-RELATIONS,0,0,0,0,0,,,,True,0,39,0,False,False,False,False
28867567,SALES,2,4,2,0,2,,closing techniques;lead generation,1.0,False,0,0,0,False,False,False,False
28871170,ADVOCATE,2,4,2,0,2,,grant writing;legal research,1.0,False,1,28,1,False,False,False,False
28895997,BANKING,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
28897981,INFORMATION-TECH,3,3,3,0,0,,,1.0,False,0,4,0,False,True,True,True
28916894,BUSINESS-DEV,3,3,3,0,0,,,1.0,False,0,7,0,False,True,True,True
28923650,ENGINEERING,8,8,8,0,0,,,1.0,False,0,3,1,False,False,False,False
28933005,TEACHER,3,3,2,1,1,student engagement,differentiated instruction,0.6666666666666666,False,6,6,0,False,False,False,False
28939941,ACCOUNTANT,2,2,2,0,0,,,1.0,False,0,5,1,False,False,False,False
28942221,CONSTRUCTION,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28949406,CONSTRUCTION,2,2,2,0,0,,,1.0,False,0,1,0,False,True,True,True
28951817,CONSULTANT,1,1,1,0,0,,,1.0,False,0,9,0,False,True,True,True
28969385,ACCOUNTANT,10,12,10,0,2,,account reconciliations;internal controls,1.0,False,1,2,0,False,False,False,False
28973180,FINANCE,0,1,0,0,1,,financial analysis,,True,2,4,0,False,False,False,False
28974459,ADVOCATE,1,1,1,0,0,,,1.0,False,0,4,0,False,True,True,True
28975482,PUBLIC-RELATIONS,1,1,1,0,0,,,1.0,False,2,6,1,False,False,False,False
28989677,BANKING,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
28998957,APPAREL,3,4,3,0,1,,project management,1.0,False,0,3,0,False,False,False,False
29002596,DIGITAL-MEDIA,0,1,0,0,1,,content strategy,,True,1,4,0,False,False,False,False
29014805,BUSINESS-DEV,3,4,2,1,2,process improvement,contract negotiation;market research,0.6666666666666666,False,6,21,1,False,False,False,False
29028935,APPAREL,2,3,2,0,1,,attention to detail,1.0,False,0,1,0,False,False,False,False
29050809,ACCOUNTANT,12,12,11,1,1,fixed assets,internal controls,0.9166666666666666,False,0,4,0,False,False,False,False
29051656,INFORMATION-TECH,5,5,5,0,0,,,1.0,False,0,2,1,False,False,False,False
29061628,CONSTRUCTION,0,0,0,0,0,,,,True,0,0,0,True,False,False,False
29072179,CHEF,4,4,4,0,0,,,1.0,False,0,1,1,True,False,False,False
29075857,INFORMATION-TECH,2,3,2,0,1,,software development,1.0,False,0,10,0,False,False,False,False
29076405,CONSULTANT,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
29087505,CONSTRUCTION,1,2,1,0,1,,blueprint reading,1.0,False,0,0,0,False,False,False,False
29091445,HR,3,3,3,0,0,,,1.0,False,0,0,0,False,True,True,True
29093426,BANKING,2,2,2,0,0,,,1.0,False,0,24,1,False,False,False,False
29134372,HEALTHCARE,0,0,0,0,0,,,,True,2,2,1,False,False,False,False
29134721,SALES,0,0,0,0,0,,,,True,0,30,0,False,False,False,False
29142288,AGRICULTURE,0,0,0,0,0,,,,True,0,10,3,True,False,False,False
29147100,DESIGNER,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
29148871,ARTS,0,0,0,0,0,,,,True,0,2,1,False,False,False,False
29149998,HR,3,5,3,0,2,,benefits administration;onboarding,1.0,False,0,2,0,False,False,False,False
29161565,AVIATION,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
29165698,FITNESS,2,2,2,0,0,,,1.0,False,0,5,1,False,False,False,False
29167286,AVIATION,1,1,0,1,1,ground handling,aircraft maintenance,0.0,False,0,23,7,False,False,False,False
29173771,ADVOCATE,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
29177904,ADVOCATE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
29184740,SALES,0,0,0,0,0,,,,True,0,1,0,False,False,False,False
29193505,CONSTRUCTION,1,2,1,0,1,,construction management,1.0,False,0,5,0,False,False,False,False
29196643,CONSULTANT,0,1,0,0,1,,data analysis,,True,0,7,0,False,False,False,False
29208172,BUSINESS-DEV,8,8,8,0,0,,,1.0,False,0,0,0,False,True,True,True
29211359,CHEF,3,3,3,0,0,,,1.0,False,0,0,0,False,True,True,True
29211919,SALES,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
29221006,AVIATION,0,0,0,0,0,,,,True,0,81,0,False,False,False,False
29267293,TEACHER,0,0,0,0,0,,,,True,0,2,0,False,False,False,False
29297393,CONSULTANT,0,0,0,0,0,,,,True,4,13,1,False,False,False,False
29297973,HR,3,8,3,0,5,,benefits administration;compliance;conflict resolution;onboarding;training and development,1.0,False,0,4,2,False,False,False,False
29306433,FITNESS,1,1,1,0,0,,,1.0,False,0,0,0,False,True,True,True
29319314,FITNESS,0,0,0,0,0,,,,True,0,3,0,False,False,False,False
29329075,PUBLIC-RELATIONS,0,2,0,0,2,,business planning;operations management,,True,0,3,0,False,False,False,False
29332616,SALES,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
29399491,SALES,0,0,0,0,0,,,,True,1,0,0,False,False,False,False
29406313,BANKING,2,2,2,0,0,,,1.0,False,0,7,1,False,False,False,False
29415426,ADVOCATE,0,0,0,0,0,,,,True,0,0,0,False,False,False,False
29425788,FITNESS,1,2,1,0,1,,weight management,1.0,False,0,19,1,False,False,False,False
